                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    3200                                     1062                  1.0000000000000000E+001                  1.0000000000000000E-004                  2.3145434356202200E+007                  3.3898365295356264E+001                  4.3768406014655175E+003                  3.0472106358221685E+004                  3.0401052069519545E+002                  2.5062266339495121E+001                  0.0000000000000000E+000                  1.8594334986620191E-044                  6.7696935389755381E-020                  3.3642072024794027E-003                  3.5361499877108219E-013                  4.3069443782706490E-001                  5.0772808414061199E-001                  9.9319169530798241E+000                 -1.8809808173846915E-006                  5.3989330510092906E+000                  1.4810383537321411E-004                  3.2402053126226438E+000                  5.0445553654774260E-002                  3.0351359220075240E-004                  5.7185117820075149E-001                  6.0569230296112075E-001                  2.6066407582763116E+000                  1.2781789088468642E+000                  1.0138774002215212E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9304160974709941E+000                  3.0315342919885541E+002                  9.9300932069697048E+000                  3.0294224047329237E+002                  1.6840304949810121E+007                  2.4995084497835012E+002                  3.2593470357194697E+006                  1.3285321450468684E+006                  5.2998313833563263E-014                  4.6259486931785386E+003                  2.0221729376553227E+006                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.3042708885785550E+014                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20240325" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 9.9319169530798241E+000                  3.0401052069519545E+002                  3.0472106358221685E+004                  2.1908597297561446E+003                 -8.1275719696083435E+000                  3.6411607305556144E+000                  2.0499464615090154E+012                  2.1811440891258936E+001                  1.7092129233700004E+008                  1.6549715684151982E+000                  3.9462223263199736E-001                  1.2313891587065326E+000                  1.6804133287969871E-005                  8.7486351926937322E-001                  2.1899342335308847E+003                  9.2549622525981168E-001                  1.2502640785035185E-001                  1.2502640785035185E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9646041172433525E-004                  1.2540985297182390E-027                  1.2540985297182395E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0172239917918407E-029                  0.0000000000000000E+000                 -5.4792083911094194E+000                  7.4972036209589954E-001                  2.0913858082189167E-005                  2.5015769463510162E-001                  8.4363803555894996E-006                  2.7202304382029260E-005                  4.8040574992095455E-005                  6.8170470831159579E-006                  2.5964335568435711E-006                  1.8659841231050754E-006                  1.3552303924637193E-006                  2.6501994097540944E-007                  2.0508726421210131E-007                  1.0000025151062527E-099                  1.0000025151062527E-099                  1.0000025151062527E-099                  2.4413047222924038E-007                  4.0012183538392215E-006                  0.0000000000000000E+000                 -2.3649139096658494E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9319169530748592E+000                  3.0401052069181162E+002                  3.0472106358221696E+004                  2.1908597398280904E+003                 -8.1275719678612504E+000                  3.6411607308052378E+000                  2.0499464617640981E+012                  2.1811440888712468E+001                  1.7092129232941040E+008                  1.6549715684423103E+000                  3.9462223264485813E-001                  1.2313891587057708E+000                  1.6804133313841791E-005                  8.7486351926937322E-001                  2.1899342436007028E+003                  9.2549622738763537E-001                  1.2502640828663739E-001                  1.2502640828663739E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9646042184660221E-004                  1.2540985347636905E-027                  1.2540985347636910E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0172240119769857E-029                  0.0000000000000000E+000                 -5.4792083318137239E+000                  7.4972036209589954E-001                  2.0913858082189167E-005                  2.5015769463510162E-001                  8.4363803555894996E-006                  2.7202304382029257E-005                  4.8040574992095462E-005                  6.8170470831159579E-006                  2.5964335568435707E-006                  1.8659841231050754E-006                  1.3552303924637193E-006                  2.6501994097540944E-007                  2.0508726421210131E-007                  1.0000025151062527E-099                  1.0000025151062527E-099                  1.0000025151062527E-099                  2.4413047222924038E-007                  4.0012183538392215E-006                  0.0000000000000000E+000                 -2.3649139091958215E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9319169530604832E+000                  3.0401052068201329E+002                  3.0472106358221739E+004                  2.1908597822541697E+003                 -8.1275719605019656E+000                  3.6411607318567261E+000                  2.0499464628385986E+012                  2.1811440877985941E+001                  1.7092129229743809E+008                  1.6549715685565589E+000                  3.9462223269901714E-001                  1.2313891587025603E+000                  1.6804133422822074E-005                  8.7486351926937322E-001                  2.1899342860178190E+003                  9.2549623635066158E-001                  1.2502641081246643E-001                  1.2502641081246643E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9646046448460114E-004                  1.2540985560166622E-027                  1.2540985560166624E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0172240970029353E-029                  0.0000000000000000E+000                 -5.4792080625768609E+000                  7.4972036209589954E-001                  2.0913858082189170E-005                  2.5015769463510162E-001                  8.4363803555894996E-006                  2.7202304382029260E-005                  4.8040574992095455E-005                  6.8170470831159579E-006                  2.5964335568435711E-006                  1.8659841231050752E-006                  1.3552303924637193E-006                  2.6501994097540944E-007                  2.0508726421210131E-007                  1.0000025151062527E-099                  1.0000025151062527E-099                  1.0000025151062527E-099                  2.4413047222924038E-007                  4.0012183538392215E-006                  0.0000000000000000E+000                 -2.3649139072159230E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9319169529933848E+000                  3.0401052063628458E+002                  3.0472106358221929E+004                  2.1908599088114220E+003                 -8.1275719385491758E+000                  3.6411607349933219E+000                  2.0499464660438201E+012                  2.1811440845989548E+001                  1.7092129220206448E+008                  1.6549715688973401E+000                  3.9462223286058168E-001                  1.2313891586929835E+000                  1.6804133747910849E-005                  8.7486351926937322E-001                  2.1899344125483344E+003                  9.2549626308743271E-001                  1.2502642260146118E-001                  1.2502642260146118E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9646059167403016E-004                  1.2540986194144109E-027                  1.2540986194144113E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0172243506358834E-029                  0.0000000000000000E+000                 -5.4792072594367278E+000                  7.4972036209589954E-001                  2.0913858082189167E-005                  2.5015769463510162E-001                  8.4363803555894996E-006                  2.7202304382029260E-005                  4.8040574992095455E-005                  6.8170470831159587E-006                  2.5964335568435711E-006                  1.8659841231050754E-006                  1.3552303924637193E-006                  2.6501994097540944E-007                  2.0508726421210131E-007                  1.0000025151062527E-099                  1.0000025151062527E-099                  1.0000025151062527E-099                  2.4413047222924038E-007                  4.0012183538392215E-006                  0.0000000000000000E+000                 -2.3649139013098726E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9319169528174438E+000                  3.0401052051638032E+002                  3.0472106358222423E+004                  2.1908603302380939E+003                 -8.1275718654479547E+000                  3.6411607454379653E+000                  2.0499464767170085E+012                  2.1811440739443238E+001                  1.7092129188447911E+008                  1.6549715700321292E+000                  3.9462223339857727E-001                  1.2313891586610932E+000                  1.6804134830434077E-005                  8.7486351926937322E-001                  2.1899348338859750E+003                  9.2549635211899173E-001                  1.2502645351367678E-001                  1.2502645351367678E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9646101520597882E-004                  1.2540988305243886E-027                  1.2540988305243887E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0172251952154902E-029                  0.0000000000000000E+000                 -5.4792045850427673E+000                  7.4972036209589954E-001                  2.0913858082189167E-005                  2.5015769463510162E-001                  8.4363803555894996E-006                  2.7202304382029260E-005                  4.8040574992095455E-005                  6.8170470831159579E-006                  2.5964335568435711E-006                  1.8659841231050752E-006                  1.3552303924637193E-006                  2.6501994097540944E-007                  2.0508726421210131E-007                  1.0000025151062527E-099                  1.0000025151062527E-099                  1.0000025151062527E-099                  2.4413047222924038E-007                  4.0012183538392215E-006                  0.0000000000000000E+000                 -2.3649138816431446E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9319169521840855E+000                  3.0401052008473880E+002                  3.0472106358224224E+004                  2.1908612400443203E+003                 -8.1275717076318461E+000                  3.6411607679866260E+000                  2.0499464997589917E+012                  2.1811440509423203E+001                  1.7092129119884747E+008                  1.6549715724820202E+000                  3.9462223456004974E-001                  1.2313891585922463E+000                  1.6804137167467089E-005                  8.7486351926937322E-001                  2.1899357434999934E+003                  9.2549654432687267E-001                  1.2502656479353888E-001                  1.2502656479353888E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9646192955823223E-004                  1.2540992862837323E-027                  1.2540992862837325E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0172270185544544E-029                  0.0000000000000000E+000                 -5.4791988113653245E+000                  7.4972036209589954E-001                  2.0913858082189167E-005                  2.5015769463510162E-001                  8.4363803555894996E-006                  2.7202304382029260E-005                  4.8040574992095455E-005                  6.8170470831159579E-006                  2.5964335568435711E-006                  1.8659841231050754E-006                  1.3552303924637193E-006                  2.6501994097540944E-007                  2.0508726421210131E-007                  1.0000025151062527E-099                  1.0000025151062527E-099                  1.0000025151062527E-099                  2.4413047222924038E-007                  4.0012183538392215E-006                  0.0000000000000000E+000                 -2.3649138391851949E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9319169510702725E+000                  3.0401051932566349E+002                  3.0472106358227385E+004                  2.1908624000378836E+003                 -8.1275715064180734E+000                  3.6411607967359667E+000                  2.0499465291373440E+012                  2.1811440216150412E+001                  1.7092129032467371E+008                  1.6549715756056160E+000                  3.9462223604091401E-001                  1.2313891585044670E+000                  1.6804140147168695E-005                  8.7486351926937322E-001                  2.1899369032484933E+003                  9.2549678939025559E-001                  1.2502676048848571E-001                  1.2502676048848571E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9646309535010261E-004                  1.2540998673720323E-027                  1.2540998673720328E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0172293432921779E-029                  0.0000000000000000E+000                 -5.4791914499888357E+000                  7.4972036209589954E-001                  2.0913858082189167E-005                  2.5015769463510162E-001                  8.4363803555894996E-006                  2.7202304382029260E-005                  4.8040574992095455E-005                  6.8170470831159579E-006                  2.5964335568435711E-006                  1.8659841231050754E-006                  1.3552303924637193E-006                  2.6501994097540944E-007                  2.0508726421210131E-007                  1.0000025151062527E-099                  1.0000025151062527E-099                  1.0000025151062527E-099                  2.4413047222924038E-007                  4.0012183538392215E-006                  0.0000000000000000E+000                 -2.3649137850517402E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9319169499564595E+000                  3.0401051856658705E+002                  3.0472106358230543E+004                  2.1908640771297364E+003                 -8.1275712155081141E+000                  3.6411608383011402E+000                  2.0499465716119487E+012                  2.1811439792144277E+001                  1.7092128906081167E+008                  1.6549715801216371E+000                  3.9462223818191589E-001                  1.2313891583775571E+000                  1.6804144455166881E-005                  8.7486351926937322E-001                  2.1899385799860388E+003                  9.2549714369770320E-001                  1.2502695618378901E-001                  1.2502695618378901E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9646478082869665E-004                  1.2541007074957891E-027                  1.2541007074957893E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0172327043431381E-029                  0.0000000000000000E+000                 -5.4791808070832104E+000                  7.4972036209589954E-001                  2.0913858082189167E-005                  2.5015769463510162E-001                  8.4363803555894996E-006                  2.7202304382029260E-005                  4.8040574992095462E-005                  6.8170470831159579E-006                  2.5964335568435711E-006                  1.8659841231050754E-006                  1.3552303924637193E-006                  2.6501994097540944E-007                  2.0508726421210131E-007                  1.0000025151062527E-099                  1.0000025151062527E-099                  1.0000025151062527E-099                  2.4413047222924038E-007                  4.0012183538392215E-006                  0.0000000000000000E+000                 -2.3649137067868377E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9319169478496203E+000                  3.0401051713075543E+002                  3.0472106358236520E+004                  2.1908662713199592E+003                 -8.1275708349022668E+000                  3.6411608926822252E+000                  2.0499466271828650E+012                  2.1811439237405107E+001                  1.7092128740725708E+008                  1.6549715860301020E+000                  3.9462224098307108E-001                  1.2313891582115162E+000                  1.6804150091481771E-005                  8.7486351926937322E-001                  2.1899407737127094E+003                  9.2549760725000318E-001                  1.2502732635291330E-001                  1.2502732635291330E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9646698599912811E-004                  1.2541018066546531E-027                  1.2541018066546535E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0172371017059398E-029                  0.0000000000000000E+000                 -5.4791668826494604E+000                  7.4972036209589954E-001                  2.0913858082189167E-005                  2.5015769463510162E-001                  8.4363803555894996E-006                  2.7202304382029260E-005                  4.8040574992095455E-005                  6.8170470831159579E-006                  2.5964335568435707E-006                  1.8659841231050754E-006                  1.3552303924637193E-006                  2.6501994097540944E-007                  2.0508726421210131E-007                  1.0000025151062527E-099                  1.0000025151062527E-099                  1.0000025151062527E-099                  2.4413047222924038E-007                  4.0012183538392215E-006                  0.0000000000000000E+000                 -2.3649136043904686E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
